component,stream,case,member_id,variable,start_time,end_time,time_range,long_name,units,vertical_levels,frequency,path
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,WSPDSRFAV,1990-01-01,2005-12-31,19900101-20051231,Horizontal total wind speed average at the surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/WSPDSRFAV/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.WSPDSRFAV.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,dst_a1_SRF,1990-01-01,2005-12-31,19900101-20051231,dst_a1 in bottom layer,kg/kg,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/dst_a1_SRF/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.dst_a1_SRF.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,dst_a1_SRF,1990-01-01,2005-12-31,19900101-20051231,dst_a1 in bottom layer,kg/kg,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/dst_a1_SRF/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.dst_a1_SRF.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,dst_a1_SRF,1990-01-01,2005-12-31,19900101-20051231,dst_a1 in bottom layer,kg/kg,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/dst_a1_SRF/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.dst_a1_SRF.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,dst_a1_SRF,1990-01-01,2005-12-31,19900101-20051231,dst_a1 in bottom layer,kg/kg,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/dst_a1_SRF/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.dst_a1_SRF.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,dst_a1_SRF,1990-01-01,2005-12-31,19900101-20051231,dst_a1 in bottom layer,kg/kg,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/dst_a1_SRF/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.dst_a1_SRF.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,Z500,1990-01-01,2005-12-31,19900101-20051231,Geopotential Z at 500 mbar pressure surface,m,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/Z500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.Z500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,Z500,1990-01-01,2005-12-31,19900101-20051231,Geopotential Z at 500 mbar pressure surface,m,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/Z500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.Z500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,Z500,1990-01-01,2005-12-31,19900101-20051231,Geopotential Z at 500 mbar pressure surface,m,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/Z500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.Z500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,Z500,1990-01-01,2005-12-31,19900101-20051231,Geopotential Z at 500 mbar pressure surface,m,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/Z500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.Z500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,Z500,1990-01-01,2005-12-31,19900101-20051231,Geopotential Z at 500 mbar pressure surface,m,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/Z500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.Z500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,FLNS,1990-01-01,2005-12-31,19900101-20051231,Net longwave flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FLNS/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.FLNS.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,FLNS,1990-01-01,2005-12-31,19900101-20051231,Net longwave flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FLNS/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.FLNS.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,FLNS,1990-01-01,2005-12-31,19900101-20051231,Net longwave flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FLNS/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.FLNS.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,FLNS,1990-01-01,2005-12-31,19900101-20051231,Net longwave flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FLNS/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.FLNS.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,FLNS,1990-01-01,2005-12-31,19900101-20051231,Net longwave flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FLNS/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.FLNS.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,FSNSC,1990-01-01,2005-12-31,19900101-20051231,Clearsky net solar flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FSNSC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.FSNSC.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,FSNSC,1990-01-01,2005-12-31,19900101-20051231,Clearsky net solar flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FSNSC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.FSNSC.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,FSNSC,1990-01-01,2005-12-31,19900101-20051231,Clearsky net solar flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FSNSC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.FSNSC.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,FSNSC,1990-01-01,2005-12-31,19900101-20051231,Clearsky net solar flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FSNSC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.FSNSC.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,FSNSC,1990-01-01,2005-12-31,19900101-20051231,Clearsky net solar flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FSNSC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.FSNSC.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,TREFHT,1990-01-01,2005-12-31,19900101-20051231,Reference height temperature,K,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/TREFHT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.TREFHT.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,TREFHT,1990-01-01,2005-12-31,19900101-20051231,Reference height temperature,K,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/TREFHT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.TREFHT.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,TREFHT,1990-01-01,2005-12-31,19900101-20051231,Reference height temperature,K,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/TREFHT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.TREFHT.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,TREFHT,1990-01-01,2005-12-31,19900101-20051231,Reference height temperature,K,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/TREFHT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.TREFHT.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,TREFHT,1990-01-01,2005-12-31,19900101-20051231,Reference height temperature,K,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/TREFHT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.TREFHT.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,V500,1990-01-01,2005-12-31,19900101-20051231,Meridional wind at 500 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/V500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.V500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,V500,1990-01-01,2005-12-31,19900101-20051231,Meridional wind at 500 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/V500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.V500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,V500,1990-01-01,2005-12-31,19900101-20051231,Meridional wind at 500 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/V500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.V500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,V500,1990-01-01,2005-12-31,19900101-20051231,Meridional wind at 500 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/V500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.V500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,V500,1990-01-01,2005-12-31,19900101-20051231,Meridional wind at 500 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/V500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.V500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,TMQ,1990-01-01,2005-12-31,19900101-20051231,Total (vertically integrated) precipitable water,kg/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/TMQ/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.TMQ.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,TMQ,1990-01-01,2005-12-31,19900101-20051231,Total (vertically integrated) precipitable water,kg/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/TMQ/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.TMQ.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,TMQ,1990-01-01,2005-12-31,19900101-20051231,Total (vertically integrated) precipitable water,kg/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/TMQ/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.TMQ.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,TMQ,1990-01-01,2005-12-31,19900101-20051231,Total (vertically integrated) precipitable water,kg/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/TMQ/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.TMQ.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,TMQ,1990-01-01,2005-12-31,19900101-20051231,Total (vertically integrated) precipitable water,kg/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/TMQ/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.TMQ.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,PRECSC,1990-01-01,2005-12-31,19900101-20051231,Convective snow rate (water equivalent),m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/PRECSC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.PRECSC.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,PRECSC,1990-01-01,2005-12-31,19900101-20051231,Convective snow rate (water equivalent),m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/PRECSC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.PRECSC.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,PRECSC,1990-01-01,2005-12-31,19900101-20051231,Convective snow rate (water equivalent),m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/PRECSC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.PRECSC.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,PRECSC,1990-01-01,2005-12-31,19900101-20051231,Convective snow rate (water equivalent),m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/PRECSC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.PRECSC.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,PRECSC,1990-01-01,2005-12-31,19900101-20051231,Convective snow rate (water equivalent),m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/PRECSC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.PRECSC.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,SHFLX,1990-01-01,2005-12-31,19900101-20051231,Surface sensible heat flux,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/SHFLX/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.SHFLX.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,SHFLX,1990-01-01,2005-12-31,19900101-20051231,Surface sensible heat flux,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/SHFLX/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.SHFLX.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,SHFLX,1990-01-01,2005-12-31,19900101-20051231,Surface sensible heat flux,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/SHFLX/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.SHFLX.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,SHFLX,1990-01-01,2005-12-31,19900101-20051231,Surface sensible heat flux,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/SHFLX/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.SHFLX.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,SHFLX,1990-01-01,2005-12-31,19900101-20051231,Surface sensible heat flux,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/SHFLX/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.SHFLX.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,bc_a1_SRF,1990-01-01,2005-12-31,19900101-20051231,bc_a1 in bottom layer,kg/kg,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/bc_a1_SRF/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.bc_a1_SRF.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,bc_a1_SRF,1990-01-01,2005-12-31,19900101-20051231,bc_a1 in bottom layer,kg/kg,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/bc_a1_SRF/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.bc_a1_SRF.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,bc_a1_SRF,1990-01-01,2005-12-31,19900101-20051231,bc_a1 in bottom layer,kg/kg,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/bc_a1_SRF/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.bc_a1_SRF.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,bc_a1_SRF,1990-01-01,2005-12-31,19900101-20051231,bc_a1 in bottom layer,kg/kg,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/bc_a1_SRF/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.bc_a1_SRF.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,bc_a1_SRF,1990-01-01,2005-12-31,19900101-20051231,bc_a1 in bottom layer,kg/kg,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/bc_a1_SRF/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.bc_a1_SRF.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,U500,1990-01-01,2005-12-31,19900101-20051231,Zonal wind at 500 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/U500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.U500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,U500,1990-01-01,2005-12-31,19900101-20051231,Zonal wind at 500 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/U500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.U500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,U500,1990-01-01,2005-12-31,19900101-20051231,Zonal wind at 500 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/U500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.U500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,U500,1990-01-01,2005-12-31,19900101-20051231,Zonal wind at 500 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/U500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.U500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,U500,1990-01-01,2005-12-31,19900101-20051231,Zonal wind at 500 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/U500/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.U500.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,UBOT,1990-01-01,2005-12-31,19900101-20051231,Lowest model level zonal wind,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/UBOT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.UBOT.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,UBOT,1990-01-01,2005-12-31,19900101-20051231,Lowest model level zonal wind,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/UBOT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.UBOT.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,UBOT,1990-01-01,2005-12-31,19900101-20051231,Lowest model level zonal wind,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/UBOT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.UBOT.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,UBOT,1990-01-01,2005-12-31,19900101-20051231,Lowest model level zonal wind,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/UBOT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.UBOT.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,UBOT,1990-01-01,2005-12-31,19900101-20051231,Lowest model level zonal wind,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/UBOT/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.UBOT.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,V850,1990-01-01,2005-12-31,19900101-20051231,Meridional wind at 850 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/V850/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.cam.h1.V850.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,V850,1990-01-01,2005-12-31,19900101-20051231,Meridional wind at 850 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/V850/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.V850.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,V850,1990-01-01,2005-12-31,19900101-20051231,Meridional wind at 850 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/V850/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.V850.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,V850,1990-01-01,2005-12-31,19900101-20051231,Meridional wind at 850 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/V850/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.V850.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,V850,1990-01-01,2005-12-31,19900101-20051231,Meridional wind at 850 mbar pressure surface,m/s,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/V850/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.V850.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,FSNS,1990-01-01,2005-12-31,19900101-20051231,Net solar flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FSNS/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.cam.h1.FSNS.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,FSNS,1990-01-01,2005-12-31,19900101-20051231,Net solar flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FSNS/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.cam.h1.FSNS.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,FSNS,1990-01-01,2005-12-31,19900101-20051231,Net solar flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FSNS/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.cam.h1.FSNS.19900101-20051231.nc
atm,cam.h1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,FSNS,1990-01-01,2005-12-31,19900101-20051231,Net solar flux at surface,W/m2,1,day_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/atm/proc/tseries/daily/FSNS/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.cam.h1.FSNS.19900101-20051231.nc
